#Simulation Analysis Results CSV File 2020-11-25T13:51:59.281917
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
482309.646,-123.625,62.79
482409.648,-135.653,61.688
482509.65,-119.583,42.631
482609.652,-127.134,77.516
482709.65400000004,-123.93,56.561
482809.656,-123.293,56.37
482909.658,-127.454,52.511
483009.66000000003,-119.758,75.201
483109.662,-109.222,48.59
483209.664,-135.636,51.16
483309.666,-122.066,49.207
483409.668,-121.036,38.958
483509.67,-122.65,69.854
483609.672,-126.333,42.164
483709.674,-127.574,57.12
483809.67600000004,-128.722,58.98
483909.678,-111.048,53.85
484009.68,-122.05,62.852
484109.68200000003,-100.545,38.3
484209.684,-109.749,64.58
484309.686,-133.969,76.981
484409.688,-121.935,49.123
484509.69,-114.125,37.394
484609.69200000004,-105.259,34.779
484709.694,-99.215,72.279
484809.696,-102.674,59.723
484909.69800000003,-126.401,60.477
485009.7,-122.263,60.74
485109.702,-133.795,59.567
485209.704,-149.325,65.626
485309.706,-120.91,43.994
485409.708,-133.7,44.955
485509.71,-128.675,65.113
485609.712,-134.079,60.738
485709.71400000004,-113.453,42.525
485809.716,-118.358,72.934
485909.718,-121.079,49.243
486009.72000000003,-122.44,66.191
486109.722,-128.725,59.577
486209.724,-125.384,55.392
486309.726,-129.442,53.185
486409.728,-130.241,65.708
486509.73,-106.387,48.661
486609.732,-127.031,58.24
486709.734,-114.782,38.688
486809.73600000003,-123.859,67.323
486909.738,-116.077,57.963
487009.74,-122.907,51.175
487109.742,-113.459,78.263
487209.744,-127.036,54.036
487309.746,-124.352,59.57
487409.748,-129.036,65.147
487509.75,-129.267,76.187
487609.75200000004,-124.109,49.738
487709.754,-115.19,50.696
487809.756,-138.288,60.685
487909.75800000003,-120.066,51.286
488009.76,-105.787,42.739
488109.762,-106.65,42.254
488209.764,-112.04,31.654
488309.766,-106.909,57.991
488409.768,-142.571,64.706
488509.77,-109.24,57.258
488609.772,-116.902,58.576
488709.77400000003,-108.08,79.634
488809.776,-113.293,43.268
488909.778,-125.853,62.349
489009.78,-125.615,54.04
489109.782,-107.573,57.793
489209.784,-147.568,65.972
489309.786,-107.956,36.578
489409.788,-124.289,65.291
489509.79000000004,-116.687,56.712
489609.792,-131.347,76.936
489709.794,-122.667,74.773
489809.79600000003,-113.492,62.264
489909.798,-123.729,57.381
490009.8,-123.028,60.811
490109.802,-126.932,56.599
490209.804,-112.888,57.234
490309.806,-114.227,36.306
490409.808,-111.739,65.362
490509.81,-126.195,65.933
490609.81200000003,-113.476,74.756
490709.814,-141.777,61.332
490809.816,-133.472,78.715
490909.818,-137.949,63.115
491009.82,-122.689,46.433
491109.822,-119.84,44.863
491209.824,-128.799,57.42
491309.826,-108.814,61.231
491409.82800000004,-117.819,45.835
491509.83,-125.654,50.966
491609.832,-115.324,74.551
491709.83400000003,-117.601,62.461
491809.836,-109.285,49.029
491909.838,-116.147,82.932
492009.84,-124.702,67.836
492109.842,-117.963,50.062
492209.844,-129.364,40.321
492309.846,-121.185,66.11
492409.848,-113.01,54.025
492509.85000000003,-132.116,67.74
492609.852,-127.167,67.384
492709.854,-127.091,70.489
492809.856,-114.563,43.5
492909.858,-140.688,61.798
493009.86,-108.811,43.385
493109.862,-130.596,69.764
493209.864,-117.034,52.73
493309.86600000004,-117.566,72.527
493409.868,-132.095,66.97
493509.87,-133.463,78.883
493609.87200000003,-109.107,48.336
493709.874,-142.102,62.674
493809.876,-116.18,31.225
493909.878,-128.589,53.46
494009.88,-108.529,42.576
494109.882,-115.354,42.445
494209.884,-128.729,68.785
494309.886,-124.038,45.685
494409.88800000004,-113.673,49.289
494509.89,-102.424,67.088
494609.892,-126.221,52.38
