frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
346,2.472,2.520,3.462,2.871
347,2.463,2.510,3.470,2.895
348,2.521,2.560,3.428,2.874
349,3.070,3.115,3.793,3.303
350,3.164,3.218,3.987,3.450
351,3.062,3.089,3.955,3.377
352,2.967,3.020,3.772,3.237
353,2.611,2.656,3.689,3.038
354,2.893,2.943,3.867,3.252
355,2.754,2.794,3.736,3.104
356,2.639,2.684,3.641,2.992
357,3.255,3.317,4.096,3.536
358,3.126,3.150,4.151,3.516
359,2.497,2.536,3.489,2.847
360,2.600,2.596,3.596,2.967
361,2.853,2.908,3.544,3.069
362,2.811,2.869,3.533,3.025
363,2.873,2.892,3.626,3.094
364,2.527,2.528,3.437,2.812
365,2.725,2.724,3.737,3.052
366,2.430,2.455,3.388,2.772
367,2.497,2.521,3.611,2.974
368,2.085,2.133,3.287,2.585
369,2.362,2.413,3.323,2.688
370,2.210,2.240,3.252,2.633
371,2.283,2.329,3.183,2.634
372,2.462,2.515,3.575,2.917
373,2.354,2.405,3.420,2.755
374,2.370,2.422,3.305,2.726
375,2.387,2.435,3.582,2.908
376,2.814,2.845,4.009,3.316
377,2.352,2.395,3.530,2.837
378,2.360,2.392,3.521,2.854
379,2.179,2.207,3.370,2.687
380,2.526,2.530,3.712,3.065
381,2.406,2.428,3.547,2.875
382,2.704,2.722,3.951,3.262
383,2.387,2.362,3.671,2.932
384,2.367,2.401,3.313,2.708
385,2.498,2.513,3.645,2.923
386,2.991,3.014,3.815,3.239
387,2.701,2.750,3.655,3.038
388,3.027,3.077,3.825,3.263
389,2.741,2.808,3.589,3.017
390,3.180,3.216,4.014,3.443
391,3.042,3.109,3.813,3.307
392,2.544,2.621,3.353,2.816
393,2.526,2.585,3.523,2.878
394,2.841,2.880,3.873,3.224
395,2.934,2.970,3.988,3.315
396,2.696,2.734,3.718,3.051
397,3.200,3.223,4.126,3.521
398,2.971,2.997,3.898,3.317
399,3.046,3.074,3.850,3.318
400,3.005,3.022,3.927,3.340
401,2.751,2.816,3.631,3.074
402,2.572,2.615,3.450,2.878
403,2.586,2.604,3.501,2.916
404,2.362,2.400,3.186,2.641
405,2.354,2.403,3.119,2.602
406,2.685,2.714,3.462,2.958
407,2.574,2.611,3.308,2.840
408,2.618,2.634,3.444,2.911
409,2.467,2.513,3.400,2.801
410,2.810,2.839,3.752,3.160
411,2.388,2.447,3.218,2.698
412,2.551,2.574,3.424,2.878
413,2.693,2.777,3.493,2.959
414,3.159,3.204,3.969,3.468
415,3.113,3.151,3.814,3.327
416,2.798,2.840,3.551,3.059
417,2.754,2.838,3.555,3.078
418,2.500,2.548,3.470,2.885
419,2.226,2.271,3.230,2.590
420,2.161,2.260,3.053,2.511
421,2.324,2.375,3.420,2.720
422,2.460,2.521,3.538,2.896
423,2.455,2.512,3.522,2.891
424,2.687,2.750,3.764,3.089
425,2.665,2.741,3.580,3.036
426,2.430,2.518,3.569,2.917
427,2.427,2.474,3.510,2.883
428,2.557,2.612,3.639,3.011
429,2.376,2.451,3.518,2.846
430,2.274,2.374,3.438,2.824
431,2.083,2.178,3.153,2.525
432,2.167,2.238,3.064,2.506
433,2.146,2.184,3.243,2.587
434,2.476,2.534,3.394,2.820
435,1.973,2.045,3.058,2.460
436,2.238,2.306,3.147,2.599
437,1.983,2.076,2.996,2.417
438,2.198,2.259,3.275,2.656
439,2.350,2.409,3.382,2.775
440,2.244,2.334,3.185,2.653
441,2.074,2.137,3.320,2.632
442,2.114,2.195,3.225,2.637
443,2.138,2.189,3.235,2.644
444,2.428,2.482,3.586,2.956
445,2.255,2.342,3.338,2.746
446,2.121,2.205,3.323,2.678
447,2.219,2.307,3.398,2.755
448,2.392,2.473,3.487,2.879
449,2.255,2.319,3.318,2.700
450,2.435,2.515,3.537,2.888
451,2.327,2.411,3.460,2.827
452,2.242,2.327,3.302,2.693
453,2.411,2.489,3.455,2.832
454,2.619,2.669,3.557,3.009
455,2.116,2.180,3.386,2.701
456,2.208,2.338,3.235,2.700
457,2.213,2.312,3.331,2.727
458,2.610,2.705,3.654,3.075
459,2.584,2.633,3.800,3.096
460,2.362,2.442,3.513,2.884
461,2.225,2.314,3.451,2.768
462,2.553,2.645,3.687,3.068
463,2.428,2.505,3.637,2.982
464,2.182,2.220,3.340,2.704
465,2.178,2.255,3.427,2.761
466,2.367,2.466,3.545,2.927
467,2.093,2.215,3.341,2.698
468,2.250,2.353,3.448,2.804
469,2.270,2.341,3.505,2.828
470,2.308,2.388,3.487,2.821
471,2.495,2.577,3.536,2.952
472,2.507,2.575,3.442,2.883
473,2.699,2.757,3.492,2.971
474,2.801,2.857,3.630,3.103
475,3.075,3.136,3.891,3.350
476,2.768,2.844,3.559,3.062
477,2.927,2.967,3.731,3.214
478,2.835,2.881,3.820,3.192
479,2.890,2.921,3.784,3.220
480,2.567,2.594,3.721,3.035
481,2.819,2.868,3.845,3.219
482,2.712,2.783,3.820,3.197
483,3.145,3.138,4.169,3.505
484,2.990,3.009,3.822,3.296
485,2.886,2.909,3.761,3.201
486,2.683,2.702,3.712,3.062
487,2.834,2.861,3.764,3.180
488,2.790,2.833,3.787,3.163
