#Simulation Analysis Results CSV File 2020-11-26T09:00:49.387342
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
863217.264,-115.759,46.91
863317.2660000001,-126.554,73.48
863417.268,-119.23,52.017
863517.27,-125.904,41.596
863617.272,-119.336,54.472
863717.274,-120.429,45.351
863817.2760000001,-118.644,66.816
863917.278,-122.353,71.862
864017.28,-107.342,47.44
864117.282,-109.903,43.956
864217.284,-133.331,77.138
864317.286,-130.606,54.846
864417.2880000001,-102.44,42.617
864517.29,-131.091,62.205
864617.292,-115.667,58.218
864717.294,-108.997,53.9
864817.296,-101.383,39.272
864917.2980000001,-127.169,48.088
865017.3,-96.62,9.086
865117.302,-128.459,65.771
865217.304,-115.791,35.438
865317.306,-107.607,47.797
865417.308,-117.182,62.561
865517.31,-110.774,52.938
865617.312,-127.417,57.058
865717.314,-121.628,56.718
865817.316,-120.061,54.994
865917.318,-111.427,37.879
866017.3200000001,-129.13,48.799
866117.322,-125.657,78.191
866217.324,-133.083,64.979
866317.326,-113.103,68.888
866417.328,-122.981,50.304
866517.3300000001,-114.918,40.67
866617.332,-142.958,46.523
866717.334,-129.162,47.854
866817.336,-120.947,62.957
866917.338,-139.691,69.106
867017.34,-122.583,50.853
867117.3420000001,-100.731,47.115
867217.344,-128.967,58.259
867317.346,-114.149,51.527
867417.348,-108.881,44.39
867517.35,-130.711,52.335
867617.3520000001,-123.266,37.579
867717.354,-111.443,34.236
867817.356,-125.896,29.614
867917.358,-132.12,51.991
868017.36,-103.589,38.766
868117.362,-111.543,30.527
868217.3640000001,-110.402,3.043
868317.366,-121.574,71.491
868417.368,-123.456,53.065
868517.37,-112.597,45.971
868617.372,-121.778,70.211
868717.3740000001,-116.023,40.178
868817.376,-116.132,60.266
868917.378,-136.416,48.917
869017.38,-125.873,60.011
869117.382,-131.148,58.59
869217.384,-109.547,47.567
869317.386,-108.459,41.018
869417.388,-121.896,64.072
869517.39,-115.15,65.569
869617.392,-123.722,64.75
869717.394,-126.686,75.911
869817.3960000001,-119.257,36.824
869917.398,-127.722,74.325
870017.4,-117.28,46.031
870117.402,-117.492,73.266
870217.404,-123.51,42.303
870317.4060000001,-112.2,42.513
870417.408,-129.137,73.722
870517.41,-114.356,54.73
870617.412,-136.532,67.787
870717.414,-126.853,80.784
870817.416,-110.611,53.469
870917.4180000001,-102.949,45.431
871017.42,-97.281,43.208
871117.422,-94.794,37.578
871217.424,-112.921,59.034
871317.426,-96.817,27.676
871417.4280000001,-104.928,70.045
871517.43,-126.574,63.995
871617.432,-118.036,66.051
871717.434,-117.858,61.293
871817.436,-126.161,64.155
871917.438,-132.4,65.201
872017.4400000001,-125.679,45.301
872117.442,-132.975,52.205
872217.444,-120.085,51.497
872317.446,-108.365,51.948
872417.448,-124.013,61.164
872517.4500000001,-104.286,44.591
872617.452,-108.27,45.15
872717.454,-109.727,44.973
872817.456,-129.497,64.859
872917.458,-127.104,51.689
873017.46,-118.919,50.485
873117.462,-144.917,63.813
873217.464,-115.659,27.216
873317.466,-123.043,56.521
873417.468,-111.167,52.141
873517.47,-127.337,49.989
873617.4720000001,-129.857,57.393
873717.474,-121.324,44.391
873817.476,-121.922,55.249
873917.478,-136.068,56.788
874017.48,-113.358,78.689
874117.4820000001,-126.554,38.538
874217.484,-130.729,51.234
874317.486,-104.477,65.158
874417.488,-107.902,65.949
874517.49,-118.033,60.53
874617.492,-143.457,67.018
874717.4940000001,-112.664,53.727
874817.496,-103.963,27.188
874917.498,-118.182,46.64
875017.5,-113.839,52.367
875117.502,-113.31,69.224
875217.5040000001,-124.308,68.359
875317.506,-122.228,81.46
875417.508,-114.355,45.872
875517.51,-121.547,55.06
875617.512,-103.36,48.606
875717.514,-137.523,63.618
875817.5160000001,-126.782,57.064
875917.518,-109.096,60.333
876017.52,-119.136,54.124
876117.522,-124.116,48.332
876217.524,-119.018,48.05
876317.5260000001,-99.026,57.414
876417.528,-132.129,59.46
876517.53,-111.401,45.696
876617.532,-123.439,59.291
876717.534,-115.342,61.809
876817.536,-119.21,65.048
876917.5380000001,-117.784,71.904
877017.54,-112.224,29.125
877117.542,-128.439,65.757
877217.544,-102.271,39.917
877317.546,-125.537,52.892
877417.5480000001,-128.74,52.415
877517.55,-102.089,40.412
877617.552,-138.427,61.193
877717.554,-135.533,65.392
877817.556,-125.777,55.131
877917.558,-138.192,50.528
878017.56,-121.554,58.324
878117.562,-113.915,25.62
878217.564,-120.165,54.152
878317.566,-134.023,58.506
878417.568,-101.849,31.471
878517.5700000001,-108.505,59.939
878617.572,-134.904,70.016
878717.574,-125.814,50.575
878817.576,-125.541,48.238
878917.578,-122.551,40.489
879017.5800000001,-107.039,30.111
879117.582,-122.272,54.795
879217.584,-97.999,36.543
879317.586,-104.671,63.294
879417.588,-140.073,78.612
879517.59,-122.359,46.305
879617.5920000001,-116.221,61.411
879717.594,-104.385,37.613
879817.596,-129.399,74.569
879917.598,-93.891,41.933
880017.6,-113.846,36.773
880117.6020000001,-120.465,50.353
880217.604,-123.366,42.027
880317.606,-113.718,41.143
880417.608,-123.832,74.322
880517.61,-144.33,68.238
880617.612,-112.003,60.024
880717.6140000001,-122.575,68.553
880817.616,-118.196,41.868
880917.618,-129.148,53.794
881017.62,-108.107,43.545
881117.622,-119.097,74.319
881217.6240000001,-119.816,39.671
881317.626,-106.615,64.467
881417.628,-125.443,53.999
881517.63,-117.981,37.706
881617.632,-128.46,41.334
881717.634,-115.087,50.886
881817.636,-132.44,74.107
881917.638,-111.041,48.686
882017.64,-112.614,36.433
882117.642,-128.728,39.526
882217.644,-101.664,28.255
882317.6460000001,-131.891,46.102
882417.648,-101.802,24.717
882517.65,-113.022,10.787
882617.652,-117.495,53.182
882717.654,-123.605,60.699
882817.6560000001,-114.77,46.241
882917.658,-148.579,66.313
883017.66,-156.054,57.415
883117.662,-122.267,44.667
883217.664,-148.432,53.191
883317.666,-100.659,62.493
883417.6680000001,-115.682,57.094
883517.67,-117.421,58.62
883617.672,-122.555,39.089
883717.674,-98.292,40.137
883817.676,-114.216,62.858
883917.6780000001,-114.958,75.278
884017.68,-122.215,34.15
884117.682,-108.176,46.103
884217.684,-119.516,36.882
884317.686,-124.491,44.977
884417.688,-118.295,75.817
884517.6900000001,-124.001,43.317
884617.692,-126.059,50.287
884717.694,-121.956,55.141
884817.696,-112.569,36.386
884917.698,-118.834,51.079
885017.7000000001,-115.391,54.104
885117.702,-119.638,47.479
885217.704,-149.234,72.288
885317.706,-107.211,71.089
885417.708,-94.377,9.224
885517.71,-131.859,64.934
885617.712,-116.9,57.966
885717.714,-156.515,73.359
885817.716,-123.224,54.026
885917.718,-124.769,57.78
886017.72,-137.886,53.167
886117.7220000001,-127.825,70.729
886217.724,-122.112,69.424
886317.726,-120.933,41.52
886417.728,-120.339,67.884
886517.73,-108.254,53.608
886617.7320000001,-124.866,54.003
886717.734,-122.068,45.47
886817.736,-122.592,53.143
886917.738,-112.521,50.443
887017.74,-102.242,48.498
887117.742,-137.116,48.24
887217.7440000001,-110.126,49.03
887317.746,-117.218,42.127
887417.748,-125.304,68.308
887517.75,-97.366,40.055
887617.752,-112.04,40.751
887717.7540000001,-114.693,67.925
887817.756,-127.84,64.806
887917.758,-111.712,34.041
888017.76,-126.631,67.492
888117.762,-125.955,45.682
888217.764,-123.816,48.048
888317.7660000001,-118.923,64.59
888417.768,-126.69,64.272
888517.77,-120.909,34.114
888617.772,-129.223,54.793
888717.774,-112.387,64.806
888817.7760000001,-120.409,58.61
888917.778,-114.982,32.444
889017.78,-125.564,49.07
889117.782,-114.57,51.059
889217.784,-137.027,71.323
889317.786,-124.632,46.676
889417.7880000001,-124.172,14.7
889517.79,-119.053,29.087
889617.792,-117.062,52.36
889717.794,-101.996,31.205
889817.796,-135.208,64.593
889917.7980000001,-93.723,24.379
890017.8,-114.45,39.188
890117.802,-120.663,53.934
890217.804,-125.34,72.797
890317.806,-134.092,51.209
890417.808,-124.132,62.008
890517.81,-119.348,48.077
890617.812,-138.658,45.603
890717.814,-131.729,58.077
890817.816,-111.084,33.287
890917.818,-115.639,43.277
891017.8200000001,-115.731,32.726
891117.822,-134.327,74.46
891217.824,-126.929,69.124
891317.826,-120.265,51.494
891417.828,-132.859,52.476
891517.8300000001,-117.445,51.733
891617.832,-110.916,39.318
891717.834,-136.211,57.614
891817.836,-114.231,67.186
891917.838,-133.327,65.719
892017.84,-118.876,60.215
892117.8420000001,-121.692,54.37
892217.844,-117.823,58.912
892317.846,-126.737,40.934
892417.848,-121.1,44.624
892517.85,-115.075,53.943
892617.8520000001,-138.914,53.524
892717.854,-146.35,66.35
892817.856,-135.712,56.644
